file_name,title,description,topics,keywords,contentType,contentSubType
afb7695d-2dc7-42a6-973f-3ae6c1cf82ce.json,10-step application guide for ROI Methodology,"A step-by-step guide for developing ROI Impact studies for learning programs, projects, and solutions.","['Learning Professionals Hub->Evaluation And Assessment', 'Learning Professionals Hub->Evaluation And Assessment->Evaluation Models->Return on Investment', 'Learning Professionals Hub->Evaluation And Assessment->Evaluation Models->Impact on Behavior', 'Learning Professionals Hub->Evaluation And Assessment->Evaluation Models->Measuring Satisfaction', 'Learning Professionals Hub->Evaluation And Assessment->Evaluation Models', 'Learning Professionals Hub->Evaluation And Assessment->Evaluation Models->Return on Expectations', 'Learning Professionals Hub->Evaluation And Assessment->Evaluation Models->Skill and Knowledge Gain', 'Learning Professionals Hub->Evaluation And Assessment->Measurement']","['roi', 'measurement', 'assessment', 'learning', 'evaluation']",File,PDF
aea8a753-623f-4878-b350-e678f4e21162.json,Project Slingshot,A condensed Theory of Constraints course that has proven results on a large scale.,['Aircraft Maintenance->Officer Competency-Based Learning (CBL)->Communication'],[],File,PPT
af2c2bbc-d1e6-49f2-ade7-3ef2aa9db953.json,LOG 209 - Concepts Of Industrial Maintenance Mgmt,"This course is designed to further the professional capability of military and civilian personnel as mid-level managers assigned to the Department of Defense Depot Maintenance System. Industrial maintenance management practices, operations, production management principles and analytical techniques are examined for suitability to enhance support of operational and combat forces. This course focuses on contemporary production management techniques to aid managers in problem solving, constraint resolution, decision making and demand forecasting.","['Aircraft Maintenance->Officer Competency-Based Learning (CBL)->Leading People', 'Aircraft Maintenance->Officer Competency-Based Learning (CBL)->Mission Execution', 'Aircraft Maintenance->Officer Competency-Based Learning (CBL)->Managing Resources']","['maintenance', 'management']",Web Resource,Web Page
b3c337f4-ccfe-4f9c-b2db-7a2b9beb1a06.json,C-17 Combat Aircraft Systems Volume 1,C17 General Aircraft Systems Explained,['Aircraft Maintenance->Officer Competency-Based Learning (CBL)->Leading People'],[],File,PDF
b8e8639c-47b9-41b0-a405-a6ffc5789134.json,2S051 Research Core Task Training Module ,Continuity sharing the following training module that was provided by a previous SNCO at Scott AFB. Leaving the original author in the content details to credit the work they have done in building this. Please note that the intent is to provide a step by step T.O like training that can be executed in small groups quickly. Always ensure systems and AFI's referenced are the current publishing's and standard.,['Logistics Readiness Hub->Supply Management'],[],File,PDF
b9cb4d3f-36bf-45ab-9c0d-18b5f50d9877.json,LOG 399 - Strategic Logistics Management,"LOG 399 is a 3-week live internet or 3-day in-residence/on-site course offered by the Logistics Management Department, AFIT School of Systems and Logistics and features presentations by guest lectures focusing on strategic logistic concepts and capabilities within the Department of Defense. Emphasis is on strategic sustainment and distribution processes and functions, such as distribution process ownership USTRANSCOM, strategic airlift AMC, and defense commodity management DLA. The course also covers joint and USAF logistics doctrine, the academic perspective on strategic logistics capabilities and concepts, along with strategic logistics issues peculiar to the student audience where the course is held. Participants address logistic concepts, best practices, challenges, and solutions in the strategic environment likely to be faced by USAF logisticians working sustainment issues.","['Aircraft Maintenance->Officer Competency-Based Learning (CBL)->Leading People', 'Aircraft Maintenance->Officer Competency-Based Learning (CBL)->Managing Resources', 'Aircraft Maintenance->Officer Competency-Based Learning (CBL)->Mission Execution']",[],Web Resource,Web Page
b51a6596-c6bd-4d5e-9423-95b9b4fd5d94.json,Lesson 2: Risk Management Planning ,Risk Management Planning excerpt from  the AFIT  / LS  SYS 208 Life Cycle Risk Management Course Book.,['Acquisition Hub->Program Management->Technical->Project Risk Management'],"['risk', 'risk management', 'risk management strategy', 'risk management plant']",File,PDF
b94eeaca-23ee-4fce-973a-efc3de67025d.json,Summary of Negotiating the nonnegotiable,"Summarized Version

Psychology professor and negotiations expert Daniel Shapiro explains that  emotional conflicts threaten your identity, so that is where you must look to solve them. To heal conflict, he says, look for the “transcendent unity” that will help you go beyond your core identity and connect with the other person. Shapiro advises that instead of dealing with the surface topic of the dispute, like finances or politics, look at the part that identity plays. If you feel that a dispute threatens your identity, you may think fighting is your only alternative. Your opponent may feel that way, too. But, Shapiro insists, you both have productive alternatives. This lucid, engaging probe into a tough subject is a useful reference for senior managers, those seeking personal growth, and those who want to understand and resolve conflict at work or at home.",['Aircraft Maintenance->Officer Competency-Based Learning (CBL)->Leading People'],[],File,Video
b837ec41-91a2-4a5d-9d3d-f7720a683c2f.json,Faculty Tips & Tricks for using Blackboard,Tips & Tricks for using Blackboard tools and features,"['Learning Professionals Hub->Instruction/Facilitation', 'Learning Professionals Hub->Instruction/Facilitation->Instructional Delivery', 'Learning Professionals Hub->Instruction/Facilitation->Instructional Delivery->Online Training', 'Learning Professionals Hub->Instructional Systems->Instructional Design']","['blackboard', 'online teaching', 'elearning']",Web Resource,Web Page
b201ce99-b81f-4b0e-8a4e-25acfb25ed07.json,KC 10 Combat Aircraft Systems Volume 3,KC 10 General Aircraft Systems Explained,['Aircraft Maintenance->Officer Competency-Based Learning (CBL)->Leading People'],[],File,PDF
b719852a-6bef-4987-87a4-f708010e5402.json,Job Analysis - Develop Update Target Audience Description,Follow the Job Analysis process as part of this presentation.,"['Learning Professionals Hub->Instructional Systems->Analysis->Occupational/Mission Analysis', 'Learning Professionals Hub->Instructional Systems->Analysis']",['job analysis'],Web Resource,Web Page
b0060096-dca9-4c53-8a0c-137adf351737.json,B2 Combat Aircraft Systems Volume 5,B2 Combat Aircraft Systems General Explained,['Aircraft Maintenance->Officer Competency-Based Learning (CBL)->Leading People'],[],File,PDF
b7571134-38ef-4207-8742-bbab1f02026f.json,Camtasia Tutorials | TechSmith,"Get started with the basics or expand your skills with our full list of tutorials. These tutorials support Camtasia 2019, 2018, 9 (Windows), and 3 (Mac).","['Learning Professionals Hub->Instructional Technology', 'Learning Professionals Hub->Instructional Technology->Audiovisual/Print->Graphic Design', 'Learning Professionals Hub->Instructional Technology->Audiovisual/Print->Video Development', 'Learning Professionals Hub->Instructional Technology->Development/Facilitation Tools->eLearning Authoring']","['elearning', 'learning development', 'learning technology', 'edtech']",Web Resource,Web Page
b6369694-33ee-41ad-ab94-ca0c1ba1d27b.json,Outlook Planning Guide,"Presentation on using Microsoft Outlook Calendar for effective Planning/Time Management
Credit: MSGT BRANDON REID, Flight Chief, NYC.",['Recruiter Hub->Planning'],"['planning', 'time management']",File,PPT
bbe3022c-9c89-411a-926c-f3692794f89c.json,Welcome to Canvas for Beginners: Canvas Training,Helping new Canvas users get started,"['Learning Professionals Hub->Instructional Technology', 'Learning Professionals Hub->Instructional Technology->Learning Management Systems', 'Learning Professionals Hub->Instructional Technology->Learning Management Systems->Canvas']","['canvas', 'learning management system']",Web Resource,Web Page
ba10aa60-0ef9-48c6-bb94-6a8dd8f1bf30.json,The Talent Development Capability Model,"ATD’s Talent Development Capability Model is a career blueprint for talent development 
professionals. These are the 23 capabilities that a learning and development professional should 
have to be successful.",['Learning Professionals Hub->Management->Career And Leadership Development'],"['talent development', 'learning model', 'capability development', 'capability model']",Web Resource,PDF
be20d570-131a-457b-a439-6f8b936182ec.json,Intelligent Content Part 5: How to Optimize Your Content Process | Credera,"This is the fifth article in a series devoted to taking a closer look at the pillars for intelligent content activation: alignment, intelligence, technology, and process. This article will discuss the process pillar, exploring common challenges and potential opportunities throughout the content lifecycle. In the previous articles of this intelligent content series, we discussed approaches […]","['Learning Professionals Hub->Management', 'Learning Professionals Hub->Management->Knowledge Management', 'Learning Professionals Hub->Management->Knowledge Management->Content Management', 'Learning Professionals Hub->Management->Knowledge Management->Lifecycle Management']","['knowledge management', 'content lifecycle', 'content management', 'learning management']",Web Resource,Web Page
